#time   energy normalisedChange momentum normalisedChange   
# 0 3.70164e+07 3.70164e+07  800000 0 0   461880 -0.57735 -0.57735
0 3.70164e+07 0  800000 0 0   0 0 0
271000 3.69908e+07 -0.000692278  799613 -4.31714e-06 0   -0.000483389 -5.39643e-12 0
272000 3.69909e+07 -0.000688483  799615 -4.10146e-06 0   -0.00048127 -5.12683e-12 0
273000 3.6991e+07 -0.000684709  799617 -3.92691e-06 0   -0.000479162 -4.90864e-12 0
274000 3.69912e+07 -0.000680953  799618 -3.8025e-06 0   -0.000477066 -4.75313e-12 0
275000 3.69913e+07 -0.000677216  799620 -3.72978e-06 0   -0.000474981 -4.66222e-12 0
276000 3.69915e+07 -0.000673495  799622 -3.70334e-06 0   -0.000472905 -4.62917e-12 0
277000 3.69916e+07 -0.000669789  799623 -3.71237e-06 0   -0.00047084 -4.64047e-12 0
278000 3.69917e+07 -0.0006661  799625 -3.74272e-06 0   -0.000468784 -4.6784e-12 0
279000 3.69919e+07 -0.000662427  799627 -3.77923e-06 0   -0.000466739 -4.72404e-12 0
280000 3.6992e+07 -0.000658769  799628 -3.80799e-06 0   -0.000464703 -4.75998e-12 0
281000 3.69921e+07 -0.000655128  799630 -3.81814e-06 0   -0.000462678 -4.77267e-12 0
282000 3.69923e+07 -0.000651504  799631 -3.803e-06 0   -0.000460663 -4.75375e-12 0
283000 3.69924e+07 -0.000647897  799633 -3.76049e-06 0   -0.000458658 -4.70062e-12 0
284000 3.69925e+07 -0.000644306  799635 -3.69279e-06 0   -0.000456664 -4.61599e-12 0
285000 3.69927e+07 -0.000640733  799636 -3.60528e-06 0   -0.00045468 -4.5066e-12 0
286000 3.69928e+07 -0.000637178  799638 -3.50536e-06 0   -0.000452707 -4.3817e-12 0
287000 3.69929e+07 -0.000633639  799639 -3.40101e-06 0   -0.000450744 -4.25126e-12 0
288000 3.69931e+07 -0.000630117  799641 -3.29947e-06 0   -0.000448792 -4.12434e-12 0
289000 3.69932e+07 -0.000626612  799643 -3.20628e-06 0   -0.00044685 -4.00785e-12 0
290000 3.69933e+07 -0.000623124  799644 -3.12477e-06 0   -0.000444919 -3.90596e-12 0
291000 3.69935e+07 -0.000619652  799646 -3.05595e-06 0   -0.000443 -3.81993e-12 0
292000 3.69936e+07 -0.000616197  799647 -2.99887e-06 0   -0.000441091 -3.74859e-12 0
293000 3.69937e+07 -0.000612757  799649 -2.95127e-06 0   -0.000439194 -3.68909e-12 0
294000 3.69938e+07 -0.000609334  799650 -2.91026e-06 0   -0.000437308 -3.63782e-12 0
295000 3.6994e+07 -0.000605927  799652 -2.87298e-06 0   -0.000435434 -3.59122e-12 0
296000 3.69941e+07 -0.000602536  799653 -2.8372e-06 0   -0.000433573 -3.5465e-12 0
297000 3.69942e+07 -0.000599163  799655 -2.80157e-06 0   -0.000431724 -3.50197e-12 0
298000 3.69943e+07 -0.000595808  799656 -2.76565e-06 0   -0.000429889 -3.45706e-12 0
299000 3.69945e+07 -0.000592472  799658 -2.7297e-06 0   -0.000428068 -3.41213e-12 0
300000 3.69946e+07 -0.000589156  799659 -2.69437e-06 0   -0.000426261 -3.36796e-12 0
301000 3.69947e+07 -0.000585863  799660 -2.66022e-06 0   -0.00042447 -3.32527e-12 0
302000 3.69948e+07 -0.000582593  799662 -2.62743e-06 0   -0.000422695 -3.28428e-12 0
303000 3.69949e+07 -0.000579349  799663 -2.59552e-06 0   -0.000420937 -3.2444e-12 0
304000 3.69951e+07 -0.000576132  799665 -2.56332e-06 0   -0.000419196 -3.20415e-12 0
305000 3.69952e+07 -0.000572946  799666 -2.52899e-06 0   -0.000417474 -3.16124e-12 0
306000 3.69953e+07 -0.000569791  799667 -2.49032e-06 0   -0.000415772 -3.11289e-12 0
307000 3.69954e+07 -0.000566671  799669 -2.44496e-06 0   -0.000414089 -3.0562e-12 0
308000 3.69955e+07 -0.000563586  799670 -2.39081e-06 0   -0.000412428 -2.98852e-12 0
309000 3.69956e+07 -0.000560538  799671 -2.32629e-06 0   -0.000410787 -2.90786e-12 0
310000 3.69958e+07 -0.000557529  799673 -2.25047e-06 0   -0.000409168 -2.81308e-12 0
311000 3.69959e+07 -0.00055456  799674 -2.16324e-06 0   -0.000407572 -2.70404e-12 0
312000 3.6996e+07 -0.000551631  799675 -2.06518e-06 0   -0.000405997 -2.58148e-12 0
313000 3.69961e+07 -0.000548743  799676 -1.95753e-06 0   -0.000404444 -2.44691e-12 0
314000 3.69962e+07 -0.000545896  799678 -1.84191e-06 0   -0.000402914 -2.30239e-12 0
315000 3.69963e+07 -0.00054309  799679 -1.72018e-06 0   -0.000401406 -2.15023e-12 0
316000 3.69964e+07 -0.000540324  799680 -1.59419e-06 0   -0.00039992 -1.99274e-12 0
317000 3.69965e+07 -0.0005376  799681 -1.46564e-06 0   -0.000398456 -1.83205e-12 0
318000 3.69966e+07 -0.000534915  799682 -1.33596e-06 0   -0.000397014 -1.66995e-12 0
319000 3.69967e+07 -0.000532269  799684 -1.20632e-06 0   -0.000395592 -1.50789e-12 0
320000 3.69968e+07 -0.000529661  799685 -1.07748e-06 0   -0.000394191 -1.34685e-12 0
321000 3.69969e+07 -0.000527092  799686 -9.49955e-07 0   -0.000392811 -1.18744e-12 0
322000 3.6997e+07 -0.000524559  799687 -8.23975e-07 0   -0.000391451 -1.02997e-12 0
323000 3.69971e+07 -0.000522063  799688 -6.9957e-07 0   -0.00039011 -8.74462e-13 0
324000 3.69972e+07 -0.000519602  799689 -5.76605e-07 0   -0.000388789 -7.20756e-13 0
325000 3.69972e+07 -0.000517176  799690 -4.54626e-07 0   -0.000387487 -5.68282e-13 0
326000 3.69973e+07 -0.000514784  799691 -3.33013e-07 0   -0.000386203 -4.16267e-13 0
327000 3.69974e+07 -0.000512425  799692 -2.10939e-07 0   -0.000384938 -2.63673e-13 0
328000 3.69975e+07 -0.000510099  799693 -8.73428e-08 0   -0.00038369 -1.09178e-13 0
329000 3.69976e+07 -0.000507805  799694 3.90415e-08 0   -0.000382459 4.88019e-14 0
330000 3.69977e+07 -0.000505543  799695 1.69644e-07 0   -0.000381246 2.12055e-13 0
331000 3.69978e+07 -0.000503311  799696 3.06001e-07 0   -0.000380049 3.82501e-13 0
332000 3.69978e+07 -0.000501109  799697 4.49682e-07 0   -0.000378869 5.62103e-13 0
333000 3.69979e+07 -0.000498936  799698 6.02144e-07 0   -0.000377705 7.5268e-13 0
334000 3.6998e+07 -0.000496791  799699 7.64705e-07 0   -0.000376556 9.55881e-13 0
335000 3.69981e+07 -0.000494674  799700 9.38301e-07 0   -0.000375423 1.17288e-12 0
336000 3.69982e+07 -0.000492584  799701 1.1235e-06 0   -0.000374305 1.40437e-12 0
337000 3.69982e+07 -0.000490519  799701 1.32036e-06 0   -0.000373201 1.65045e-12 0
338000 3.69983e+07 -0.000488481  799702 1.52838e-06 0   -0.000372112 1.91047e-12 0
339000 3.69984e+07 -0.000486466  799703 1.74648e-06 0   -0.000371037 2.1831e-12 0
340000 3.69985e+07 -0.000484476  799704 1.97298e-06 0   -0.000369976 2.46622e-12 0
341000 3.69985e+07 -0.00048251  799705 2.20563e-06 0   -0.000368929 2.75704e-12 0
342000 3.69986e+07 -0.000480567  799706 2.44169e-06 0   -0.000367896 3.05212e-12 0
343000 3.69987e+07 -0.000478648  799706 2.6781e-06 0   -0.000366877 3.34762e-12 0
344000 3.69987e+07 -0.000476753  799707 2.91151e-06 0   -0.000365873 3.63939e-12 0
345000 3.69988e+07 -0.000474882  799708 3.13855e-06 0   -0.000364883 3.92318e-12 0
346000 3.69989e+07 -0.000473037  799709 3.356e-06 0   -0.000363909 4.195e-12 0
347000 3.6999e+07 -0.000471218  799710 3.56112e-06 0   -0.00036295 4.4514e-12 0
348000 3.6999e+07 -0.000469426  799710 3.75184e-06 0   -0.000362009 4.6898e-12 0
349000 3.69991e+07 -0.000467664  799711 3.92693e-06 0   -0.000361084 4.90866e-12 0
350000 3.69991e+07 -0.000465934  799712 4.08632e-06 0   -0.000360178 5.1079e-12 0
351000 3.69992e+07 -0.000464237  799713 4.23122e-06 0   -0.000359292 5.28902e-12 0
352000 3.69993e+07 -0.000462576  799713 4.36417e-06 0   -0.000358426 5.45522e-12 0
353000 3.69993e+07 -0.000460954  799714 4.48923e-06 0   -0.000357582 5.61154e-12 0
354000 3.69994e+07 -0.000459372  799715 4.61156e-06 0   -0.000356761 5.76445e-12 0
355000 3.69994e+07 -0.000457834  799715 4.7374e-06 0   -0.000355964 5.92175e-12 0
356000 3.69995e+07 -0.000456341  799716 4.87368e-06 0   -0.000355193 6.0921e-12 0
357000 3.69996e+07 -0.000454896  799716 5.02751e-06 0   -0.000354447 6.28439e-12 0
358000 3.69996e+07 -0.0004535  799717 5.20581e-06 0   -0.000353728 6.50726e-12 0
359000 3.69997e+07 -0.000452154  799718 5.41462e-06 0   -0.000353037 6.76828e-12 0
360000 3.69997e+07 -0.000450859  799718 5.65863e-06 0   -0.000352373 7.07329e-12 0
361000 3.69997e+07 -0.000449615  799719 5.94063e-06 0   -0.000351738 7.42579e-12 0
362000 3.69998e+07 -0.000448424  799719 6.26113e-06 0   -0.000351131 7.82642e-12 0
363000 3.69998e+07 -0.000447283  799720 6.61813e-06 0   -0.000350553 8.27266e-12 0
364000 3.69999e+07 -0.000446194  799720 7.007e-06 0   -0.000350003 8.75876e-12 0
365000 3.69999e+07 -0.000445155  799720 7.42071e-06 0   -0.000349482 9.27589e-12 0
366000 3.7e+07 -0.000444165  799721 7.85015e-06 0   -0.000348989 9.81268e-12 0
367000 3.7e+07 -0.000443224  799721 8.28472e-06 0   -0.000348525 1.03559e-11 0
368000 3.7e+07 -0.000442331  799722 8.7131e-06 0   -0.000348089 1.08914e-11 0
369000 3.70001e+07 -0.000441487  799722 9.12423e-06 0   -0.000347682 1.14053e-11 0
370000 3.70001e+07 -0.000440691  799722 9.50812e-06 0   -0.000347304 1.18851e-11 0
371000 3.70001e+07 -0.000439944  799722 9.85678e-06 0   -0.000346955 1.2321e-11 0
372000 3.70001e+07 -0.000439248  799723 1.0165e-05 0   -0.000346638 1.27062e-11 0
373000 3.70002e+07 -0.000438603  799723 1.04308e-05 0   -0.000346351 1.30384e-11 0
374000 3.70002e+07 -0.000438013  799723 1.06557e-05 0   -0.000346097 1.33196e-11 0
375000 3.70002e+07 -0.00043748  799723 1.08448e-05 0   -0.000345877 1.35559e-11 0
376000 3.70002e+07 -0.000437006  799723 1.10061e-05 0   -0.000345692 1.37576e-11 0
377000 3.70002e+07 -0.000436595  799724 1.11499e-05 0   -0.000345543 1.39374e-11 0
378000 3.70002e+07 -0.00043625  799724 1.12882e-05 0   -0.000345433 1.41102e-11 0
379000 3.70003e+07 -0.000435973  799724 1.14328e-05 0   -0.000345362 1.4291e-11 0
380000 3.70003e+07 -0.000435768  799724 1.15948e-05 0   -0.000345331 1.44935e-11 0
381000 3.70003e+07 -0.000435638  799724 1.17834e-05 0   -0.000345342 1.47293e-11 0
382000 3.70003e+07 -0.000435583  799724 1.20051e-05 0   -0.000345395 1.50064e-11 0
383000 3.70003e+07 -0.000435606  799724 1.22629e-05 0   -0.000345491 1.53286e-11 0
384000 3.70003e+07 -0.000435708  799723 1.25562e-05 0   -0.000345632 1.56952e-11 0
385000 3.70003e+07 -0.00043589  799723 1.2881e-05 0   -0.000345816 1.61013e-11 0
386000 3.70002e+07 -0.000436153  799723 1.32305e-05 0   -0.000346045 1.65382e-11 0
387000 3.70002e+07 -0.000436496  799723 1.35957e-05 0   -0.000346319 1.69946e-11 0
388000 3.70002e+07 -0.000436919  799723 1.39664e-05 0   -0.000346638 1.7458e-11 0
389000 3.70002e+07 -0.000437422  799722 1.43325e-05 0   -0.000347002 1.79156e-11 0
390000 3.70002e+07 -0.000438005  799722 1.46847e-05 0   -0.00034741 1.83559e-11 0
391000 3.70002e+07 -0.000438667  799722 1.50158e-05 0   -0.000347864 1.87698e-11 0
392000 3.70001e+07 -0.000439406  799721 1.5321e-05 0   -0.000348362 1.91512e-11 0
393000 3.70001e+07 -0.000440224  799721 1.55982e-05 0   -0.000348905 1.94977e-11 0
394000 3.70001e+07 -0.000441119  799720 1.58483e-05 0   -0.000349493 1.98103e-11 0
395000 3.7e+07 -0.00044209  799720 1.60746e-05 0   -0.000350125 2.00932e-11 0
396000 3.7e+07 -0.000443137  799719 1.62822e-05 0   -0.000350803 2.03527e-11 0
397000 3.69999e+07 -0.000444259  799719 1.64774e-05 0   -0.000351525 2.05968e-11 0
398000 3.69999e+07 -0.000445456  799718 1.66667e-05 0   -0.000352291 2.08334e-11 0
399000 3.69999e+07 -0.000446727  799718 1.68559e-05 0   -0.000353103 2.10699e-11 0
400000 3.69998e+07 -0.000448072  799717 1.70499e-05 0   -0.000353959 2.13123e-11 0
